s,R
1.5526505301060212,0.31229800128782315
1.560632126425285,0.3123721530907579
1.568613722744549,0.3125054317238031
1.5765953190638127,0.31269640142585864
1.5845769153830767,0.31294368424889146
1.5925585117023404,0.31324595730156385
1.6005401080216042,0.3136019501443666
1.6085217043408682,0.31401044232664066
1.616503300660132,0.3144702610565744
1.624484896979396,0.31498027899590575
1.6324664932986597,0.3155394121716476
1.6404480896179234,0.3161466179976947
1.6484296859371874,0.31680089339967044
1.6564112822564512,0.3175012730368245
1.6643928785757152,0.31824682761522216
1.672374474894979,0.3190366622868431
1.6803560712142427,0.3198699151295808
1.6883376675335067,0.32074575570345365
1.6963192638527704,0.3216633836786516
1.7043008601720344,0.32262202753133024
1.7122824564912982,0.32362094330331526
1.720264052810562,0.32465941342214133
1.728245649129826,0.32573674557806265
1.7362272454490897,0.32685227165488984
1.7442088417683537,0.3280053467117036
1.7521904380876174,0.32919534801267636
1.7601720344068812,0.33042167410239964
1.7681536307261452,0.3316837439242845
1.776135227045409,0.33298099597973246
1.784116823364673,0.3343128875259291
1.7920984196839367,0.3356788938102265
1.8000800160032007,0.33707850733921113
1.8080616123224644,0.3385112371806584
1.8160432086417282,0.3399766082966851
1.8240248049609922,0.34147416090650157
1.832006401280256,0.34300344987726744
1.83998799759952,0.3445640441416299
1.8479695939187837,0.3461555261406093
1.8559511902380474,0.34777749129057467
1.8639327865573114,0.3494295474731113
1.8719143828765752,0.3511113145466641
1.8798959791958392,0.3528224238788902
1.887877575515103,0.3545625178987155
1.8958591718343667,0.356331249667151
1.9038407681536307,0.3581282824659663
1.9118223644728944,0.3599532894033716
1.9198039607921584,0.36180595303590773
1.9277855571114222,0.363685965005779
1.935767153430686,0.3655930256929082
1.94374874974995,0.36752684388103396
1.9517303460692137,0.369487136437199
1.9597119423884777,0.3714736280040203
1.9676935387077414,0.37348605070415086
1.9756751350270052,0.37552414385639343
1.9836567313462692,0.377587653702929
1.991638327665533,0.37967633314717214
1.999619923984797,0.3817899415017787
2.0076015203040605,0.3839282442463521
2.0155831166233247,0.3860910127944315
2.0235647129425884,0.3882780242693488
2.031546309261852,0.39048906128857375
2.039527905581116,0.39272391175617977
2.0475095019003797,0.3949823686630832
2.055491098219644,0.3972642298947236
2.0634726945389077,0.3995692980458715
2.0714542908581715,0.40189738024226196
2.079435887177435,0.4042482879687701
2.087417483496699,0.40662183690385467
2.095399079815963,0.4090178467600123
2.103380676135227,0.4114361411299935
2.1113622724544907,0.413876547338548
2.1193438687737545,0.4163388962994718
2.1273254650930187,0.4188230223777451
2.1353070614122824,0.42132876325655205
2.143288657731546,0.4238559598089963
2.15127025405081,0.42640445597431786
2.1592518503700737,0.42897409863843705
2.167233446689338,0.43156473751865915
2.1752150430086017,0.43417622505237297
2.1831966393278655,0.43680841628959516
2.191178235647129,0.43946116878920477
2.199159831966393,0.4421343425187356
2.207141428285657,0.444827799757585
2.215123024604921,0.4475414050035136
2.2231046209241847,0.4502750248823135
2.2310862172434485,0.4530285280605246
2.2390678135627122,0.4558017851610866
2.2470494098819764,0.4585946686818232
2.25503100620124,0.4614070529166483
2.263012602520504,0.4642388138794028
2.2709941988397677,0.46708982923022174
2.2789757951590315,0.4699599782043427
2.2869573914782957,0.4728491415432734
2.2949389877975594,0.4757572014282273
2.302920584116823,0.47868404141575366
2.310902180436087,0.48162954637548505
2.3188837767553507,0.48459360242992683
2.326865373074615,0.48757609689621934
2.3348469693938787,0.4905769182298078
2.3428285657131425,0.4935959559699538
2.3508101620324062,0.49663310068702304
2.35879175835167,0.49968824393149947
2.366773354670934,0.502761278184656
2.374754950990198,0.5058520968108396
2.3827365473094617,0.5089605940113106
2.3907181436287255,0.5120866647795852
2.3986997399479892,0.5152302048582412
2.4066813362672534,0.5183911106971292
2.414662932586517,0.5215692794129517
2.422644528905781,0.5247646087501685
2.4306261252250447,0.5279769970431796
2.438607721544309,0.5312063431797542
2.4465893178635727,0.5344525465656597
2.4545709141828365,0.5377155070904633
2.4625525105021002,0.5409951250944625
2.470534106821364,0.5442913013367138
2.478515703140628,0.5476039369641278
2.486497299459892,0.5509329334815984
2.4944788957791557,0.5542781927231355
2.5024604920984195,0.5576396168239715
2.5104420884176832,0.561017108193616
2.5184236847369474,0.5644105694898279
2.526405281056211,0.5678199035934806
2.534386877375475,0.5712450135842972
2.5423684736947387,0.5746858027174293
2.5503500700140025,0.5781421744008531
2.5583316663332667,0.5816140321735681
2.5663132626525305,0.585101279684566
2.574294858971794,0.5886038206725629
2.582276455291058,0.5921215589464565
2.5902580516103217,0.5956543983665057
2.598239647929586,0.5992022428262063
2.6062212442488497,0.6027649962348386
2.6142028405681135,0.6063425625006821
2.6221844368873772,0.6099348455148729
2.630166033206641,0.6135417491358817
2.638147629525905,0.6171631771746108
2.646129225845169,0.6207990333800812
2.6541108221644327,0.6244492214257045
2.6620924184836965,0.6281136448961154
2.6700740148029602,0.6317922072745628
2.6780556111222245,0.6354848119308352
2.686037207441488,0.6391913621097134
2.694018803760752,0.6429117609199343
2.7020004000800157,0.64664591132366
2.7099819963992795,0.6503937161264287
2.7179635927185437,0.6541550779675878
2.7259451890378075,0.6579298993111922
2.7339267853570712,0.661718082437355
2.741908381676335,0.6655195294340461
2.7498899779955988,0.6693341421893209
2.757871574314863,0.6731618223839774
2.7658531706341267,0.6770024714846228
2.7738347669533905,0.6808559907371522
2.7818163632726542,0.684722281160616
2.789797959591918,0.6886012435414768
2.797779555911182,0.692492778428247
2.805761152230446,0.6963967861264924
2.8137427485497097,0.7003131666941997
2.8217243448689735,0.7042418199374989
2.8297059411882373,0.7081826454067258
2.8376875375075015,0.7121355423928304
2.8456691338267652,0.7161004099241096
2.853650730146029,0.7200771467632663
2.8616323264652928,0.7240656514047858
2.8696139227845565,0.7280658220726198
2.8775955191038207,0.7320775567181741
2.8855771154230845,0.7361007530185907
2.8935587117423482,0.7401353083753238
2.901540308061612,0.7441811199129951
2.909521904380876,0.7482380844785288
2.91750350070014,0.7523060986405555
2.9254850970194037,0.7563850586890856
2.9334666933386675,0.7604748606354377
2.9414482896579313,0.7645754002124237
2.9494298859771955,0.768686572874781
2.9574114822964592,0.7728082737998483
2.965393078615723,0.7769403978884807
2.9733746749349867,0.7810828397661908
2.9813562712542505,0.7852354937845263
2.9893378675735147,0.7893982540226625
2.9973194638927785,0.7935710142892137
3.0053010602120422,0.7977536681242587
3.013282656531306,0.8019461088015735
3.0212642528505698,0.8061482293310632
3.029245849169834,0.810359922461399
3.0372274454890977,0.8145810806828399
3.0452090418083615,0.8188115962302529
3.0531906381276253,0.8230513610863093
3.061172234446889,0.8273002669848678
3.0691538307661532,0.8315582054145311
3.077135427085417,0.8358250676223719
3.0851170234046807,0.8401007446178335
3.0930986197239445,0.8443851271767846
3.1010802160432083,0.8486781058457419
3.1090618123624725,0.8529795709462437
3.1170434086817362,0.857289412579376
3.125025005001,0.8616075206304448
3.1330066013202638,0.8659337847737987
3.1409881976395275,0.8702680944777801
3.1489697939587917,0.8746103390098244
3.1569513902780555,0.878960407441684
3.1649329865973193,0.8833181886547828
3.172914582916583,0.8876835713457008
3.1808961792358468,0.8920564440317712
3.188877775555111,0.8964366950568061
3.1968593718743747,0.9008242125969262
3.2048409681936385,0.9052188846665131
3.2128225645129023,0.9096205991242576
3.220804160832166,0.9140292436793239
3.2287857571514302,0.9184447058976047
3.236767353470694,0.9228668732080801
3.2447489497899578,0.9272956329092699
3.2527305461092215,0.931730872175776
3.2607121424284853,0.9361724780649139
3.2686937387477495,0.9406203375234282
3.2766753350670133,0.9450743373942884
3.284656931386277,0.9495343644235681
3.2926385277055408,0.9540003052673949
3.3006201240248045,0.9584720464989738
3.3086017203440687,0.9629494746156809
3.3165833166633325,0.9674324760462236
3.3245649129825963,0.9719209371578633
3.33254650930186,0.9764147442636996
3.340528105621124,0.9809137836300096
3.348509701940388,0.9854179414836488
3.3564912982596518,0.9899271040194915
3.3644728945789155,0.994441157407935
3.3724544908981793,0.9989599878024378
3.380436087217443,1.0034834813471094
3.3884176835367072,1.0080115241843361
3.396399279855971,1.0125440024624468
3.4043808761752348,1.0170808023434132
3.4123624724944985,1.0216218100105872
3.4203440688137623,1.0261669116764591
3.4283256651330265,1.0307159935904517
3.4363072614522903,1.0352689420467376
3.444288857771554,1.0398256433920752
3.452270454090818,1.0443859840336698
3.460252050410082,1.048949850447046
3.4682336467293458,1.0535171291839422
3.4762152430486095,1.0580877068802113
3.4841968393678733,1.0626614702637354
3.492178435687137,1.0672383061623452
3.5001600320064012,1.0718181015117485
3.508141628325665,1.0764007433634581
3.5161232246449288,1.080986118892722
3.5241048209641925,1.0855741154064529
3.5320864172834563,1.0901646203511512
3.5400680136027205,1.0947575213208278
3.5480496099219843,1.099352706064909
3.556031206241248,1.1039500624961405
3.564012802560512,1.1085494786984753
3.5719943988797755,1.1131508429349457
3.5799759951990398,1.117754043655521
3.5879575915183035,1.1223589695049432
3.5959391878375673,1.1269655093305464
3.603920784156831,1.1315735521900507
3.611902380476095,1.1361829873593323
3.619883976795359,1.1407937043401664
3.6278655731146228,1.1454055928679399
3.6358471694338865,1.1500185429193412
3.6438287657531503,1.1546324447200063
3.651810362072414,1.1592471887521405
3.6597919583916783,1.1638626657620998
3.667773554710942,1.1684787667679364
3.675755151030206,1.173095383066902
3.6837367473494695,1.177712406242914
3.6917183436687333,1.1823297281739784
3.6996999399879975,1.1869472410395654
3.7076815363072613,1.1915648373279393
3.715663132626525,1.1961824098434457
3.723644728945789,1.2007998517137477
3.7316263252650526,1.2054170563970048
3.7396079215843168,1.2100339176890105
3.7475895179035805,1.214650329730268
3.7555711142228443,1.2192661870130146
3.763552710542108,1.2238813843881922
3.771534306861372,1.2284958170723523
3.779515903180636,1.2331093806545113
3.7874974994998998,1.2377219711029357
3.7954790958191635,1.2423334847718752
3.8034606921384273,1.2469438184082282
3.811442288457691,1.2515528691581401
3.8194238847769553,1.2561605345735427
3.827405481096219,1.260766712618622
3.835387077415483,1.2653713016762216
3.8433686737347466,1.2699742005541768
3.8513502700540103,1.2745753084915756
3.8593318663732745,1.2791745251649547
3.8673134626925383,1.283771750694418
3.875295059011802,1.288366885649686
3.883276655331066,1.2929598310560704
3.8912582516503296,1.2975504884003732
3.8992398479695938,1.3021387596367102
3.9072214442888575,1.3067245471922597
3.9152030406081213,1.3113077539729332
3.923184636927385,1.3158882833689665
3.9311662332466493,1.3204660392604346
3.939147829565913,1.3250409260226832
3.947129425885177,1.3296128485316834
3.9551110222044406,1.3341817121693071
3.9630926185237043,1.3387474228285112
3.9710742148429685,1.343309886918453
3.9790558111622323,1.347869011369511
3.987037407481496,1.3524247036382309
3.99501900380076,1.356976871712179
4.003000600120023,1.3615254241147206
4.010982196439287,1.366070269909707
4.0189637927585515,1.3706113187060764
4.026945389077815,1.3751484806623715
4.034926985397079,1.3796816664911764
4.042908581716342,1.384210787463452
4.050890178035607,1.3887357554127993
4.058871774354871,1.3932564827396263
4.066853370674134,1.3977728824152305
4.074834966993398,1.4022848679857949
4.082816563312662,1.4067923535762907
4.090798159631926,1.4112952538942987
4.09877975595119,1.4157934842337347
4.106761352270453,1.4202869604784911
4.114742948589718,1.424775599105989
4.122724544908981,1.429259317190639
4.130706141228245,1.4337380324072166
4.138687737547508,1.4382116630341417
4.146669333866773,1.4426801279566797
4.154650930186037,1.4471433466700387
4.1626325265053,1.4516012392823945
4.170614122824564,1.4560537265178088
4.178595719143828,1.4605007297190753
4.186577315463092,1.4649421708504606
4.194558911782356,1.4693779725003693
4.202540508101619,1.473808057883911
4.210522104420884,1.4782323508453852
4.218503700740147,1.4826507758606713
4.226485297059411,1.4870632580395349
4.234466893378675,1.4914697231278462
4.242448489697939,1.495870097509703
4.250430086017203,1.5002643082094778
4.258411682336466,1.5046522828937658
4.26639327865573,1.5090339498732563
4.274374874974995,1.5134092381045043
4.282356471294258,1.5177780771916274
4.290338067613522,1.5221403973879133
4.298319663932785,1.5264961295973356
4.30630126025205,1.5308452053759938
4.314282856571314,1.5351875569334548
4.322264452890577,1.5395231171340227
4.330246049209841,1.5438518194979225
4.338227645529105,1.548173598202386
4.346209241848369,1.5524883880826763
4.354190838167633,1.5567961246330067
4.362172434486896,1.5610967440073982
4.370154030806161,1.5653901830204375
4.378135627125424,1.5696763791479629
4.386117223444688,1.5739552705276725
4.394098819763952,1.578226795959635
4.402080416083216,1.5824908949067464
4.41006201240248,1.586747507495085
4.418043608721743,1.5909965745141956
4.426025205041007,1.5952380374173005
4.434006801360272,1.5994718383214295
4.441988397679535,1.6036979200074652
4.449969993998799,1.6079162259201303
4.457951590318062,1.6121267001678763
4.465933186637327,1.61632928752272
4.473914782956591,1.6205239334199868
4.481896379275854,1.624710583957995
4.489877975595118,1.628889185897659
4.497859571914382,1.6330596866620204
4.505841168233646,1.6372220343357125
4.51382276455291,1.64137617766435
4.521804360872173,1.64552206605385
4.529785957191438,1.649659649569685
4.537767553510701,1.653788878936062
4.545749149829965,1.6579097055350454
4.553730746149229,1.6620220814055957
4.561712342468493,1.6661259592425617
4.569693938787757,1.6702212923955895
4.57767553510702,1.674308034867978
4.585657131426284,1.6783861413154675
4.593638727745549,1.682455567044963
4.601620324064812,1.6865162680131967
4.609601920384076,1.6905682008253287
4.617583516703339,1.694611322733493
4.625565113022604,1.698645591635268
4.633546709341868,1.7026709660721078
4.641528305661131,1.7066874052276981
4.649509901980395,1.7106948689262658
4.657491498299659,1.7146933176308266
4.665473094618923,1.7186827124413797
4.673454690938187,1.7226630150930413
4.68143628725745,1.7266341879541354
4.689417883576715,1.7305961940242205
4.697399479895978,1.7345489969320687
4.705381076215242,1.7384925609335928
4.713362672534506,1.7424268509097218
4.72134426885377,1.746351832364227
4.729325865173034,1.750267471421499
4.737307461492298,1.7541737348242752
4.745289057811561,1.7580705899313243
4.753270654130826,1.7619580047150758
4.761252250450089,1.765835947759216
4.769233846769353,1.7697043882562244
4.777215443088617,1.7735632960048775
4.785197039407881,1.777412641407708
4.793178635727145,1.7812523954684132
4.801160232046408,1.7850825297892354
4.809141828365672,1.788903016568287
4.817123424684937,1.7927138285968498
4.8251050210042,1.7965149392566206
4.833086617323464,1.8003063225169353
4.841068213642727,1.80408795293194
4.849049809961992,1.807859805637738
4.857031406281256,1.8116218563494908
4.865013002600519,1.815374081358491
4.872994598919783,1.8191164575292025
4.880976195239047,1.8228489622962571
4.888957791558311,1.8265715736614347
4.896939387877575,1.8302842701905968
4.904920984196838,1.833987031010598
4.912902580516103,1.8376798358061635
4.920884176835366,1.841362664816742
4.92886577315463,1.8450354988333262
4.936847369473894,1.8486983191952433
4.944828965793158,1.8523511077869277
4.952810562112422,1.8559938470346604
4.960792158431685,1.8596265199032804
4.968773754750949,1.8632491098928854
4.976755351070214,1.8668616010354895
4.984736947389477,1.8704639778916778
4.992718543708741,1.8740562255472206
5.0007001400280044,1.8776383296096806
5.008681736347269,1.8812102762049903
5.016663332666533,1.8847720519740159
5.024644928985796,1.8883236440690943
5.03262652530506,1.891865040150562
5.040608121624324,1.8953962283832546
5.048589717943588,1.8989171974329986
5.056571314262852,1.9024279364630825
5.064552910582115,1.9059284351307137
5.07253450690138,1.9094186835834595
5.080516103220643,1.9128986724556731
5.088497699539907,1.9163683928649102
5.096479295859171,1.919827836408326
5.104460892178435,1.9232769951590698
5.112442488497699,1.9267158616626534
5.120424084816962,1.9301444289333274
5.128405681136226,1.9335626904504288
5.136387277455491,1.936970640154732
5.144368873774754,1.9403682724447864
5.152350470094018,1.9437555821732428
5.1603320664132815,1.9471325646431799
5.168313662732546,1.950499215604413
5.17629525905181,1.953855531249806
5.184276855371073,1.9572015082115737
5.192258451690337,1.9605371435575778
5.200240048009601,1.9638624347876168
5.208221644328865,1.967177379829722
5.216203240648129,1.9704819770364328
5.224184836967392,1.9737762251810853
5.232166433286657,1.977060123454089
5.24014802960592,1.9803336714592061
5.248129625925184,1.9835968692098263
5.256111222244448,1.9868497171252426
5.264092818563712,1.9900922160269283
5.272074414882976,1.9933243671348102
5.280056011202239,1.9965461720635498
5.288037607521503,1.9997576328188162
5.296019203840768,2.0029587517935674
5.304000800160031,2.0061495317643336
5.311982396479295,2.0093299758875007
5.3199639927985585,2.012500087695601
5.327945589117823,2.015659871093603
5.335927185437087,2.0188093303552033
5.34390878175635,2.0219484701191384
5.351890378075614,2.0250772953854783
5.359871974394878,2.0281958115119485
5.367853570714142,2.031304024210239
5.375835167033406,2.0344019395423354
5.3838167633526695,2.037489563916841
5.391798359671934,2.0405669040853267
5.399779955991197,2.043633967138662
5.407761552310461,2.0466907605033833
5.415743148629725,2.049737291938043
5.423724744948989,2.052773569529592
5.431706341268253,2.05579960168975
5.439687937587516,2.0588153971514025
5.44766953390678,2.0618209649649932
5.455651130226045,2.0648163144949407
5.463632726545308,2.0678014554160544
5.471614322864572,2.0707763977099694
5.4795959191838355,2.0737411516615825
5.4875775155031,2.076695727855517
5.495559111822364,2.0796401371725777
5.503540708141627,2.0825743907862373
5.511522304460891,2.085498500159123
5.519503900780155,2.088412477039522
5.527485497099419,2.091316333457899
5.535467093418683,2.094210081723423
5.5434486897379465,2.0970937344205183
5.551430286057211,2.099967304405413
5.559411882376474,2.102830804802719
5.567393478695738,2.105684249002016
5.575375075015002,2.108527650654451
5.583356671334266,2.111361023669356
5.59133826765353,2.1141843822108823
5.599319863972793,2.1169977406946425
5.6073014602920574,2.1198011137843786
5.615283056611322,2.1225945163886344
5.623264652930585,2.125377963657455
5.631246249249849,2.1281514709790983
5.6392278455691125,2.130915053976755
5.647209441888377,2.133668728505305
5.655191038207641,2.1364125106480674
5.663172634526904,2.139146416713584
5.671154230846168,2.1418704632324146
5.679135827165432,2.1445846669539494
5.687117423484696,2.147289044843238
5.69509901980396,2.1499836140778403
5.7030806161232235,2.1526683920446907
5.711062212442488,2.1553433963369844
5.719043808761752,2.1580086447510762
5.727025405081015,2.1606641552834063
5.735007001400279,2.1633099461274354
5.742988597719543,2.165946035670605
5.750970194038807,2.168572442491314
5.758951790358071,2.171189185355913
5.7669333866773345,2.1737962832157205
5.774914982996599,2.1763937552040535
5.782896579315862,2.1789816206332873
5.790878175635126,2.1815598989919174
5.79885977195439,2.1841286099416597
5.806841368273654,2.186687773314559
5.814822964592918,2.189237409110116
5.822804560912181,2.1917775374924418
5.830786157231445,2.1943081787874292
5.83876775355071,2.1968293534799366
5.846749349869973,2.1993410822109993
5.854730946189237,2.2018433857750668
5.8627125425085005,2.204336285117238
5.870694138827765,2.2068198013305476
5.878675735147029,2.2092939556532367
5.886657331466292,2.2117587694660834
5.894638927785556,2.214214264289714
5.90262052410482,2.216660461781965
5.910602120424084,2.2190973837352503
5.918583716743348,2.22152505207395
5.9265653130626115,2.2239434888518237
5.934546909381876,2.226352716249441
5.942528505701139,2.2287527565716343
5.950510102020403,2.23114363224497
5.958491698339667,2.2335253658152396
5.966473294658931,2.2358979799449727
5.974454890978195,2.238261497410977
5.982436487297458,2.2406159411018827
5.9904180836167225,2.242961334015722
5.998399679935987,2.2452976992575207
6.00638127625525,2.247625060036915
6.014362872574514,2.2499434396657887
6.0223444688937775,2.2522528615559234
6.030326065213042,2.254553349216682
6.038307661532306,2.256844926252696
6.046289257851569,2.2591276163615905
6.054270854170833,2.2614014433317164
6.062252450490097,2.26366643103991
6.070234046809361,2.2659226034492694
6.078215643128625,2.2681699846069514
6.0861972394478885,2.2704085986419904
6.094178835767153,2.2726384697631388
6.102160432086416,2.2748596222567192
6.11014202840568,2.2770720804845093
6.118123624724944,2.2792758688816357
6.126105221044208,2.281471011954491
6.134086817363472,2.2836575342786793
6.142068413682735,2.2858354604969637
6.1500500100019995,2.2880048153172527
6.158031606321264,2.2901656235105907
6.166013202640527,2.2923179099091824
6.173994798959791,2.2944616994044242
6.1819763952790545,2.296597016944962
6.189957991598319,2.2987238875347678
6.197939587917583,2.3008423362312342
6.205921184236846,2.3029523881432885
6.2139027805561105,2.3050540684295306
6.221884376875374,2.3071474022963807
6.229865973194638,2.3092324149962544
6.237847569513902,2.3113091318257557
6.2458291658331655,2.313377578123883
6.25381076215243,2.3154377792702654
6.261792358471693,2.317489760683404
6.269773954790957,2.3195335478189443
6.277755551110221,2.321569166167956
6.285737147429485,2.323596641255246
6.293718743748749,2.325615998637673
6.301700340068012,2.3276272639024915
6.3096819363872765,2.329630462665716
6.317663532706541,2.3316256205704926
6.325645129025804,2.3336127632854984
6.333626725345068,2.335591916503355
6.3416083216643315,2.337563105939062
6.349589917983596,2.339526357328443
6.35757151430286,2.341481696426622
6.365553110622123,2.3434291490064973
6.3735347069413875,2.345368740857256
6.381516303260651,2.347300497782888
6.389497899579915,2.3492244456007256
6.397479495899179,2.351140610140002
6.4054610922184425,2.3530490172404193
6.413442688537707,2.354949692750743
6.42142428485697,2.3568426625274035
6.429405881176234,2.3587279524331266
6.4373874774954984,2.360605588335572
6.445369073814762,2.362475596105984
6.453350670134026,2.364338001617877
6.461332266453289,2.3661928307457156
6.4693138627725535,2.36804010936363
6.477295459091818,2.369879863344133
6.485277055411081,2.3717121185568626
6.493258651730345,2.373536900867336
6.5012402480496085,2.3753542361357236
6.509221844368873,2.377164150215633
6.517203440688137,2.378966668952914
6.5251850370074,2.3807618181844803
6.5331666333266645,2.382549623737136
6.541148229645928,2.3843301114264337
6.549129825965192,2.386103307055537
6.557111422284456,2.387869236414097
6.5650930186037195,2.389627925277154
